age;job;marital;education;default;balance;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;deposit
29;entrepreneur;single;university.degree;no;;yes;yes;cellular;apr;fri;268;1;;1;failure;no
38;management;married;high.school;unknown;;yes;no;cellular;apr;fri;143;1;;0;nonexistent;no
53;management;married;university.degree;no;;yes;no;cellular;apr;fri;111;2;;0;nonexistent;no
43;blue-collar;married;basic.9y;unknown;;yes;no;cellular;apr;fri;357;1;;0;nonexistent;no
38;services;married;high.school;no;;no;no;cellular;apr;fri;151;1;;0;nonexistent;no
41;blue-collar;married;unknown;unknown;;yes;no;cellular;apr;fri;400;3;;0;nonexistent;no
42;admin.;married;unknown;no;;no;no;cellular;apr;fri;952;1;;1;failure;yes
34;housemaid;divorced;university.degree;no;;yes;yes;cellular;apr;fri;73;1;;0;nonexistent;no
49;blue-collar;married;basic.9y;no;;yes;no;cellular;apr;fri;832;2;;0;nonexistent;no
41;blue-collar;married;basic.9y;unknown;;no;yes;cellular;apr;fri;251;1;;1;failure;no
45;blue-collar;married;unknown;unknown;;yes;no;cellular;apr;fri;303;1;;0;nonexistent;no
36;services;married;high.school;no;;yes;no;cellular;apr;fri;101;1;;1;failure;no
46;management;married;university.degree;unknown;;no;no;cellular;apr;fri;79;1;;0;nonexistent;no
35;blue-collar;married;basic.6y;no;;yes;no;cellular;apr;fri;113;1;;1;failure;no
46;management;married;university.degree;unknown;;yes;no;cellular;apr;fri;268;1;;1;failure;no
35;blue-collar;married;unknown;no;;no;no;cellular;apr;fri;172;1;;0;nonexistent;no
48;admin.;single;university.degree;no;;yes;no;cellular;apr;fri;237;1;;0;nonexistent;no
47;admin.;married;high.school;unknown;;no;yes;cellular;apr;fri;517;1;;0;nonexistent;no
42;management;married;university.degree;unknown;;no;no;cellular;apr;fri;981;2;;0;nonexistent;no
32;retired;married;basic.4y;no;;yes;no;cellular;apr;fri;531;1;;0;nonexistent;no
36;entrepreneur;married;basic.9y;no;;yes;no;cellular;apr;fri;158;1;;0;nonexistent;no
45;blue-collar;married;unknown;no;;no;no;cellular;apr;fri;106;1;;0;nonexistent;no
49;management;married;university.degree;no;;yes;no;cellular;apr;fri;58;1;;0;nonexistent;no
53;admin.;single;basic.6y;unknown;;no;yes;cellular;apr;fri;351;1;;0;nonexistent;no
36;entrepreneur;married;basic.9y;no;;no;no;cellular;apr;fri;299;1;;0;nonexistent;no
41;blue-collar;married;basic.9y;no;;yes;no;cellular;apr;fri;69;1;;1;failure;no
44;blue-collar;married;basic.9y;unknown;;yes;yes;cellular;apr;fri;418;1;;0;nonexistent;no
41;blue-collar;married;basic.9y;no;;no;yes;cellular;apr;fri;351;1;;0;nonexistent;no
41;admin.;divorced;high.school;no;;no;no;cellular;apr;fri;471;1;;0;nonexistent;no
32;blue-collar;married;basic.9y;no;;no;no;cellular;apr;fri;47;1;;1;failure;no
42;blue-collar;married;basic.4y;unknown;;no;no;cellular;apr;fri;264;1;;1;failure;no
42;admin.;divorced;high.school;no;;yes;yes;cellular;apr;fri;57;1;;0;nonexistent;no
47;technician;married;professional.course;unknown;;yes;no;cellular;apr;fri;53;1;;0;nonexistent;no
34;admin.;single;high.school;no;;yes;no;cellular;apr;fri;183;1;;1;failure;no
40;blue-collar;single;basic.6y;unknown;;no;no;cellular;apr;fri;139;1;;1;failure;no
24;services;single;high.school;no;;yes;no;cellular;apr;fri;515;1;;0;nonexistent;no
40;blue-collar;single;basic.6y;unknown;;no;no;cellular;apr;fri;289;1;;0;nonexistent;no
34;technician;married;professional.course;no;;no;no;cellular;apr;fri;132;2;;1;failure;no
37;blue-collar;divorced;basic.9y;no;;yes;yes;cellular;apr;fri;83;1;;0;nonexistent;no
54;retired;married;basic.4y;no;;yes;no;cellular;apr;fri;840;3;;0;nonexistent;yes
44;blue-collar;married;high.school;no;;yes;no;cellular;apr;fri;921;2;;1;failure;no
55;management;married;university.degree;no;;no;no;cellular;apr;fri;519;1;;1;failure;no
36;admin.;single;high.school;no;;yes;yes;cellular;apr;fri;299;2;;0;nonexistent;no
57;admin.;divorced;high.school;no;;yes;no;cellular;apr;fri;97;1;;0;nonexistent;no
35;services;married;high.school;no;;yes;no;cellular;apr;fri;84;1;;0;nonexistent;no
39;admin.;married;university.degree;no;;yes;no;cellular;apr;fri;73;1;;0;nonexistent;no
43;management;married;university.degree;unknown;;yes;yes;cellular;apr;fri;307;1;;0;nonexistent;no
37;admin.;divorced;high.school;no;;yes;no;cellular;apr;fri;1311;2;;0;nonexistent;yes
24;technician;divorced;professional.course;no;;yes;no;cellular;apr;fri;107;1;;1;failure;no
48;services;married;high.school;no;;yes;no;cellular;apr;fri;193;2;;0;nonexistent;no
55;blue-collar;married;basic.4y;no;;yes;no;cellular;apr;fri;248;2;;0;nonexistent;no
55;admin.;divorced;unknown;no;;no;no;cellular;apr;fri;386;2;;0;nonexistent;no
24;technician;divorced;professional.course;no;;no;no;cellular;apr;fri;332;1;;1;failure;no
47;admin.;married;high.school;unknown;;unknown;unknown;cellular;apr;fri;499;2;;0;nonexistent;no
34;unemployed;married;basic.9y;unknown;;yes;no;cellular;apr;fri;71;1;;1;failure;no
45;management;married;university.degree;no;;yes;yes;cellular;apr;fri;362;1;;2;failure;no
34;unemployed;married;basic.9y;unknown;;no;no;cellular;apr;fri;181;1;;1;failure;no
38;technician;single;high.school;no;;no;no;cellular;apr;fri;161;1;;1;failure;no
32;blue-collar;married;basic.9y;no;;no;no;cellular;apr;fri;334;2;;0;nonexistent;no
43;blue-collar;married;high.school;no;;no;no;cellular;apr;fri;997;1;;1;failure;yes
38;technician;single;high.school;no;;yes;no;cellular;apr;fri;183;1;;0;nonexistent;no
56;self-employed;divorced;university.degree;unknown;;no;no;telephone;apr;fri;42;1;;0;nonexistent;no
29;admin.;married;university.degree;no;;unknown;unknown;cellular;apr;fri;462;1;;1;failure;no
41;blue-collar;married;professional.course;unknown;;yes;no;cellular;apr;fri;74;2;;1;failure;no
47;management;married;high.school;no;;unknown;unknown;cellular;apr;fri;234;1;;1;failure;no
47;management;married;high.school;no;;no;yes;cellular;apr;fri;245;1;;1;failure;no
30;technician;single;high.school;no;;yes;no;cellular;apr;fri;218;1;;1;failure;no
44;blue-collar;married;basic.9y;unknown;;yes;no;cellular;apr;fri;574;1;;1;failure;yes
19;student;single;unknown;no;;yes;no;telephone;apr;fri;1161;5;;0;nonexistent;no
29;services;married;basic.6y;no;;no;yes;cellular;apr;fri;754;1;;0;nonexistent;no
46;admin.;married;professional.course;no;;no;no;cellular;apr;fri;609;1;;1;failure;no
36;blue-collar;divorced;basic.6y;unknown;;yes;no;cellular;apr;fri;235;1;;0;nonexistent;no
34;technician;married;university.degree;no;;no;no;cellular;apr;fri;146;1;;1;failure;no
55;admin.;married;high.school;no;;no;no;cellular;apr;fri;518;3;;0;nonexistent;no
44;management;married;professional.course;no;;yes;no;cellular;apr;fri;345;1;;0;nonexistent;no
43;blue-collar;married;high.school;unknown;;unknown;unknown;cellular;apr;fri;239;1;;1;failure;no
32;admin.;married;high.school;no;;yes;yes;cellular;apr;fri;218;1;;1;failure;no
26;admin.;single;university.degree;no;;no;no;telephone;apr;fri;52;6;;0;nonexistent;no
42;admin.;single;university.degree;no;;no;no;telephone;apr;fri;82;4;;0;nonexistent;no
36;admin.;single;high.school;no;;no;no;cellular;apr;fri;140;1;;0;nonexistent;no
41;admin.;single;high.school;no;;no;no;cellular;apr;fri;68;3;;0;nonexistent;no
34;services;single;high.school;no;;no;no;cellular;apr;fri;707;1;;2;failure;no
41;management;married;university.degree;no;;yes;no;cellular;apr;fri;212;1;;0;nonexistent;no
41;technician;married;professional.course;no;;yes;no;cellular;apr;fri;51;6;;0;nonexistent;no
27;admin.;single;university.degree;no;;yes;no;cellular;apr;fri;156;2;;0;nonexistent;yes
47;technician;divorced;university.degree;no;;no;no;cellular;apr;fri;53;1;;0;nonexistent;no
46;blue-collar;married;unknown;no;;no;no;cellular;apr;fri;193;1;;0;nonexistent;no
50;management;married;university.degree;no;;yes;no;telephone;apr;fri;198;1;;0;nonexistent;no
19;student;single;unknown;no;;no;no;cellular;apr;fri;108;5;;0;nonexistent;no
39;services;married;high.school;no;;yes;no;telephone;apr;fri;137;1;;0;nonexistent;no
38;blue-collar;married;basic.9y;no;;no;no;cellular;apr;fri;9;1;;0;nonexistent;no
47;technician;married;professional.course;unknown;;no;no;cellular;apr;fri;92;1;;0;nonexistent;no
43;admin.;divorced;university.degree;no;;yes;no;cellular;apr;fri;882;3;;0;nonexistent;yes
48;blue-collar;married;basic.6y;unknown;;no;no;cellular;apr;fri;576;1;;1;failure;no
45;admin.;married;high.school;no;;no;no;cellular;apr;fri;191;1;;0;nonexistent;no
35;blue-collar;married;basic.4y;no;;yes;no;cellular;apr;fri;98;1;;0;nonexistent;no
36;admin.;single;high.school;no;;yes;no;telephone;apr;fri;777;2;;0;nonexistent;no
39;admin.;married;university.degree;no;;yes;no;cellular;apr;fri;161;1;;1;failure;no
36;admin.;divorced;high.school;no;;yes;no;cellular;apr;fri;117;1;;0;nonexistent;no
50;management;married;basic.9y;no;;yes;no;cellular;apr;fri;329;1;;0;nonexistent;no
55;admin.;married;basic.4y;no;;no;no;cellular;apr;fri;155;1;;0;nonexistent;no
55;admin.;married;basic.4y;no;;no;yes;cellular;apr;fri;106;1;;0;nonexistent;no
33;admin.;single;university.degree;no;;yes;no;cellular;apr;fri;76;2;;0;nonexistent;no
35;admin.;single;university.degree;no;;yes;no;cellular;apr;fri;1007;2;;0;nonexistent;yes
33;admin.;single;university.degree;no;;yes;no;cellular;apr;fri;382;2;;0;nonexistent;no
42;blue-collar;married;unknown;no;;yes;no;cellular;apr;fri;496;3;;0;nonexistent;no
41;services;married;high.school;no;;no;no;cellular;apr;fri;464;1;;0;nonexistent;no
39;management;married;university.degree;no;;no;yes;cellular;apr;fri;82;2;;0;nonexistent;no
41;blue-collar;married;basic.9y;unknown;;no;no;cellular;apr;fri;343;2;;0;nonexistent;no
40;entrepreneur;married;basic.9y;no;;no;no;cellular;apr;fri;75;1;;0;nonexistent;no
33;admin.;single;university.degree;unknown;;no;yes;cellular;apr;fri;526;1;;0;nonexistent;yes
37;blue-collar;married;basic.9y;no;;yes;yes;cellular;apr;fri;43;1;;0;nonexistent;no
55;services;married;high.school;unknown;;yes;no;cellular;apr;fri;45;7;;1;failure;no
38;technician;married;professional.course;unknown;;no;no;cellular;apr;fri;1624;1;;2;failure;yes
33;blue-collar;married;basic.4y;no;;no;no;cellular;apr;fri;95;3;;0;nonexistent;no
37;services;married;high.school;no;;no;yes;cellular;apr;fri;175;1;;1;failure;no
32;blue-collar;married;basic.9y;no;;no;no;cellular;apr;fri;208;1;;1;failure;no
39;services;married;high.school;unknown;;yes;no;cellular;apr;fri;87;1;;0;nonexistent;no
53;blue-collar;married;basic.9y;no;;no;yes;telephone;apr;fri;26;1;;1;failure;no
34;blue-collar;married;basic.9y;no;;yes;no;cellular;apr;fri;218;1;;0;nonexistent;no
32;blue-collar;married;basic.9y;no;;no;no;cellular;apr;fri;342;3;;0;nonexistent;no
28;blue-collar;married;basic.9y;unknown;;yes;no;telephone;apr;fri;254;1;;0;nonexistent;no
31;admin.;single;university.degree;no;;no;yes;cellular;apr;fri;85;1;;0;nonexistent;no
28;technician;single;university.degree;no;;yes;no;cellular;apr;fri;73;1;;1;failure;no
41;blue-collar;married;basic.4y;unknown;;yes;no;cellular;apr;fri;145;1;;1;failure;no
37;admin.;married;high.school;no;;yes;yes;cellular;apr;fri;171;1;;1;failure;no
37;technician;married;professional.course;no;;yes;no;cellular;apr;fri;372;1;;0;nonexistent;no
33;technician;married;professional.course;no;;yes;no;cellular;apr;fri;108;1;;0;nonexistent;no
56;blue-collar;married;basic.4y;no;;no;no;cellular;apr;fri;153;1;;0;nonexistent;no
30;self-employed;married;university.degree;no;;no;yes;cellular;apr;fri;138;1;;1;failure;no
45;blue-collar;married;basic.9y;no;;no;yes;cellular;apr;fri;175;3;;0;nonexistent;no
41;blue-collar;married;professional.course;unknown;;no;no;cellular;apr;fri;247;1;;0;nonexistent;no
33;technician;married;professional.course;no;;no;yes;cellular;apr;fri;404;1;;1;failure;yes
26;technician;single;professional.course;no;;yes;no;cellular;apr;fri;362;2;;1;failure;no
39;services;divorced;basic.6y;no;;no;no;cellular;apr;fri;286;2;;1;failure;no
40;technician;married;professional.course;no;;no;no;cellular;apr;fri;316;2;;0;nonexistent;no
41;blue-collar;married;professional.course;unknown;;yes;no;cellular;apr;fri;251;1;;0;nonexistent;no
41;blue-collar;married;professional.course;unknown;;no;no;cellular;apr;fri;370;1;;0;nonexistent;no
44;admin.;married;university.degree;no;;yes;yes;cellular;apr;fri;274;1;;0;nonexistent;no
48;admin.;married;university.degree;no;;no;no;cellular;apr;fri;324;3;;0;nonexistent;no
50;management;married;university.degree;no;;yes;yes;cellular;apr;fri;206;1;;0;nonexistent;no
33;admin.;single;high.school;no;;yes;no;cellular;apr;fri;191;1;;2;failure;no
41;blue-collar;married;basic.9y;no;;no;no;cellular;apr;fri;367;3;;1;failure;yes
43;management;married;university.degree;unknown;;yes;no;telephone;apr;fri;141;4;;0;nonexistent;no
45;blue-collar;divorced;basic.9y;no;;no;no;cellular;apr;fri;200;3;;0;nonexistent;no
27;unemployed;single;basic.9y;no;;yes;no;cellular;apr;fri;279;1;;0;nonexistent;no
36;self-employed;married;basic.9y;no;;no;no;cellular;apr;fri;214;2;;0;nonexistent;no
36;admin.;single;professional.course;no;;no;no;cellular;apr;fri;122;1;;1;failure;no
34;admin.;divorced;university.degree;no;;yes;no;cellular;apr;fri;649;1;;0;nonexistent;no
54;blue-collar;single;basic.9y;no;;yes;no;cellular;apr;fri;14;1;;0;nonexistent;no
39;management;married;university.degree;no;;unknown;unknown;cellular;apr;fri;397;1;;0;nonexistent;no
54;retired;married;basic.4y;no;;yes;no;cellular;apr;fri;263;1;;0;nonexistent;no
19;student;single;unknown;no;;yes;yes;cellular;apr;fri;72;4;;0;nonexistent;no
34;management;married;university.degree;no;;no;no;cellular;apr;fri;433;1;;0;nonexistent;no
39;blue-collar;married;basic.9y;no;;no;no;cellular;apr;fri;407;2;;0;nonexistent;no
45;blue-collar;married;unknown;no;;no;no;cellular;apr;fri;278;1;;0;nonexistent;no
39;blue-collar;married;basic.9y;no;;yes;no;cellular;apr;fri;216;1;;0;nonexistent;no
45;admin.;married;high.school;no;;yes;no;cellular;apr;fri;33;2;;0;nonexistent;no
31;unemployed;single;basic.9y;no;;yes;no;cellular;apr;fri;55;1;;1;failure;no
33;blue-collar;single;basic.9y;no;;no;no;cellular;apr;fri;419;1;;0;nonexistent;no
34;admin.;married;high.school;no;;yes;no;cellular;apr;fri;113;2;;2;failure;no
34;blue-collar;married;basic.9y;no;;yes;no;cellular;apr;fri;157;2;;0;nonexistent;no
49;management;married;university.degree;no;;yes;yes;cellular;apr;fri;40;8;;0;nonexistent;no
40;technician;single;professional.course;no;;yes;no;cellular;apr;fri;53;1;;1;failure;no
53;admin.;married;basic.6y;no;;yes;no;cellular;apr;fri;100;1;;0;nonexistent;no
45;blue-collar;married;unknown;no;;yes;yes;cellular;apr;fri;637;1;;0;nonexistent;no
37;services;married;high.school;no;;yes;no;cellular;apr;fri;317;1;;0;nonexistent;no
31;admin.;single;high.school;no;;no;no;cellular;apr;fri;294;2;;0;nonexistent;no
34;entrepreneur;married;university.degree;no;;no;yes;cellular;apr;fri;77;3;;0;nonexistent;no
39;technician;married;university.degree;no;;yes;no;cellular;apr;fri;492;1;;0;nonexistent;no
34;blue-collar;married;basic.9y;no;;yes;no;cellular;apr;fri;70;1;;1;failure;no
55;retired;married;high.school;no;;no;no;cellular;apr;fri;401;1;;1;success;no
34;blue-collar;married;basic.9y;no;;yes;no;cellular;apr;fri;238;1;;1;failure;no
34;entrepreneur;married;university.degree;no;;yes;yes;telephone;apr;fri;130;1;;0;nonexistent;yes
35;blue-collar;divorced;basic.6y;no;;yes;no;cellular;apr;fri;212;1;;0;nonexistent;no
35;services;married;high.school;no;;yes;no;cellular;apr;fri;36;1;;0;nonexistent;no
43;blue-collar;married;basic.6y;no;;yes;no;cellular;apr;fri;611;1;;1;failure;no
41;blue-collar;married;basic.4y;unknown;;yes;no;cellular;apr;fri;359;1;;0;nonexistent;no
35;services;married;high.school;no;;no;no;cellular;apr;fri;280;1;;1;failure;no
35;services;divorced;high.school;no;;yes;yes;cellular;apr;fri;107;1;;0;nonexistent;no
45;blue-collar;married;basic.9y;no;;yes;no;cellular;apr;fri;654;1;;0;nonexistent;no
58;unemployed;married;basic.9y;unknown;;no;no;cellular;apr;fri;834;1;;0;nonexistent;no
45;services;single;unknown;no;;no;no;cellular;apr;fri;345;1;;1;success;yes
39;blue-collar;married;unknown;no;;no;no;cellular;apr;fri;79;1;;0;nonexistent;no
22;admin.;married;high.school;no;;yes;yes;cellular;apr;fri;156;2;;0;nonexistent;no
41;admin.;single;professional.course;no;;yes;yes;cellular;apr;fri;41;1;;0;nonexistent;no
32;self-employed;married;basic.6y;no;;no;no;cellular;apr;fri;211;3;;0;nonexistent;no
37;technician;married;professional.course;no;;no;no;cellular;apr;fri;54;2;;0;nonexistent;no
32;blue-collar;single;high.school;no;;yes;no;cellular;apr;fri;1080;1;;0;nonexistent;yes
38;technician;single;university.degree;no;;no;no;cellular;apr;fri;301;2;;0;nonexistent;no
41;blue-collar;married;unknown;unknown;;no;no;cellular;apr;fri;203;1;;1;failure;no
43;blue-collar;married;basic.6y;unknown;;yes;no;cellular;apr;fri;19;4;;0;nonexistent;no
45;blue-collar;married;basic.9y;no;;unknown;unknown;cellular;apr;fri;182;2;;0;nonexistent;no
27;admin.;single;university.degree;no;;yes;no;cellular;apr;fri;401;1;;1;failure;no
42;admin.;divorced;university.degree;no;;yes;no;cellular;apr;fri;237;2;;1;failure;no
39;admin.;married;university.degree;no;;unknown;unknown;cellular;apr;fri;198;2;;1;failure;no
38;unemployed;divorced;high.school;no;;yes;yes;cellular;apr;fri;715;2;;1;failure;yes
30;technician;single;professional.course;no;;yes;no;cellular;apr;fri;346;2;;0;nonexistent;no
36;admin.;single;high.school;no;;yes;no;cellular;apr;fri;508;3;;0;nonexistent;no
37;management;divorced;professional.course;no;;yes;no;cellular;apr;fri;115;2;;1;failure;no
37;admin.;married;high.school;no;;no;yes;cellular;apr;fri;463;1;;1;failure;no
42;services;married;high.school;no;;yes;yes;telephone;apr;fri;73;1;;1;failure;no
40;self-employed;married;university.degree;no;;no;no;cellular;apr;fri;775;1;;0;nonexistent;no
36;admin.;single;high.school;no;;yes;no;cellular;apr;fri;140;1;;0;nonexistent;no
41;blue-collar;married;basic.4y;unknown;;no;no;cellular;apr;fri;100;2;;0;nonexistent;no
45;services;single;unknown;no;;no;no;cellular;apr;fri;301;1;;0;nonexistent;no
36;blue-collar;married;unknown;no;;no;no;cellular;apr;fri;231;2;;0;nonexistent;no
33;management;married;basic.9y;no;;no;no;cellular;apr;fri;727;2;;0;nonexistent;no
42;admin.;married;unknown;no;;no;no;cellular;apr;fri;42;3;;0;nonexistent;no
31;services;single;high.school;no;;no;no;cellular;apr;fri;160;1;;0;nonexistent;no
42;blue-collar;single;unknown;no;;yes;no;cellular;apr;fri;130;1;;1;failure;no
35;admin.;married;university.degree;no;;no;no;cellular;apr;fri;222;1;;0;nonexistent;no
35;blue-collar;married;basic.9y;no;;no;no;cellular;apr;fri;402;1;;0;nonexistent;no
39;admin.;single;high.school;no;;no;no;cellular;apr;fri;297;1;;0;nonexistent;no
37;admin.;married;high.school;no;;yes;no;cellular;apr;fri;207;1;;0;nonexistent;no
41;unemployed;married;basic.9y;unknown;;no;no;cellular;apr;fri;135;1;;1;failure;no
56;blue-collar;unknown;basic.4y;no;;no;no;cellular;apr;fri;422;1;;0;nonexistent;no
29;blue-collar;single;basic.9y;unknown;;no;no;cellular;apr;fri;22;1;;2;failure;no
38;admin.;married;university.degree;no;;yes;no;cellular;apr;fri;107;1;;0;nonexistent;yes
